head,tail,relation
148532,1897012,bought_together
148532,564861,bought_together
148571,1592577,bought_together
148640,2421298,bought_together
148640,792995,bought_together
148775,170229,bought_together
148775,166836,bought_together
99565,148775,bought_together
148922,2336643,bought_together
148922,1223249,bought_together
149548,189575,bought_together
146331,149556,bought_together
149556,195339,bought_together
104233,149556,bought_together
149851,157438,bought_together
149851,192498,bought_together
149851,190053,bought_together
149851,211148,bought_together
149872,169807,bought_together
149872,156314,bought_together
143207,150305,bought_together
150305,214565,bought_together
150376,1910804,bought_together
150773,179220,bought_together
33836,150773,bought_together
150773,262617,bought_together
111828,150773,bought_together
67428,150961,bought_together
78604,150961,bought_together
124225,151306,bought_together
151427,2141783,bought_together
94135,152081,bought_together
4686,152081,bought_together
60027,152081,bought_together
152081,1380998,bought_together
76784,152081,bought_together
33836,152081,bought_together
97935,152081,bought_together
140121,152313,bought_together
152523,2082023,bought_together
152639,546484,bought_together
152639,1129802,bought_together
152639,631273,bought_together
152743,2412400,bought_together
41675,152743,bought_together
152850,179106,bought_together
152857,154215,bought_together
152889,2096414,bought_together
152889,2034254,bought_together
153041,2356358,bought_together
153041,1282440,bought_together
76740,153041,bought_together
153056,612021,bought_together
153056,1138362,bought_together
74018,153056,bought_together
153118,1715780,bought_together
153118,2141521,bought_together
153201,192487,bought_together
153433,164249,bought_together
153433,175907,bought_together
153453,177775,bought_together
153510,253659,bought_together
153510,1921073,bought_together
153510,887619,bought_together
153972,1227377,bought_together
153972,1055628,bought_together
153972,1357173,bought_together
154215,163308,bought_together
154215,155000,bought_together
154285,157076,bought_together
154307,205167,bought_together
155000,662050,bought_together
152857,155000,bought_together
155000,163308,bought_together
155041,2412464,bought_together
155234,1300156,bought_together
155234,2117574,bought_together
155234,242451,bought_together
155572,2426744,bought_together
155572,2287471,bought_together
155572,2105928,bought_together
155572,266496,bought_together
155755,2016628,bought_together
155755,1632801,bought_together
155755,2168046,bought_together
155759,1350445,bought_together
155759,430793,bought_together
155889,2061969,bought_together
155889,202035,bought_together
83564,155889,bought_together
155889,2157982,bought_together
47560,155889,bought_together
124225,155898,bought_together
156314,1341282,bought_together
126115,156365,bought_together
156365,161999,bought_together
76227,156365,bought_together
156504,785358,bought_together
156504,2377917,bought_together
156504,1944378,bought_together
157076,1503449,bought_together
157076,2200848,bought_together
157076,1726769,bought_together
157233,2071927,bought_together
157438,192498,bought_together
157438,1321688,bought_together
157438,190053,bought_together
157438,1980837,bought_together
157438,211148,bought_together
106218,157438,bought_together
157615,2259138,bought_together
157615,2178345,bought_together
157615,731011,bought_together
157615,1388231,bought_together
158267,2399101,bought_together
37484,158267,bought_together
158267,168961,bought_together
158267,199263,bought_together
159587,1832465,bought_together
160363,190319,bought_together
148775,161381,bought_together
161644,2193918,bought_together
78261,161644,bought_together
161866,170068,bought_together
161866,375353,bought_together
18931,161866,bought_together
20493,161866,bought_together
97032,161867,bought_together
162289,1517216,bought_together
162289,1368043,bought_together
146331,162298,bought_together
112863,162298,bought_together
123645,162298,bought_together
97032,162298,bought_together
152523,162298,bought_together
162354,2388818,bought_together
162354,2371874,bought_together
162354,184110,bought_together
56028,162398,bought_together
162398,187395,bought_together
162398,1640083,bought_together
10506,163057,bought_together
26048,163057,bought_together
152857,163308,bought_together
163335,569563,bought_together
163335,171579,bought_together
163335,497788,bought_together
163355,2005048,bought_together
163362,233789,bought_together
163517,164645,bought_together
163524,1741465,bought_together
163524,199191,bought_together
163524,2384418,bought_together
163603,541244,bought_together
56028,163603,bought_together
163603,254581,bought_together
163937,2172742,bought_together
163937,553661,bought_together
23325,164166,bought_together
164166,2369920,bought_together
161999,164166,bought_together
85995,164166,bought_together
164193,186034,bought_together
164193,2120591,bought_together
164193,2432364,bought_together
150439,164249,bought_together
164249,175907,bought_together
164260,174753,bought_together
164645,187633,bought_together
29141,164645,bought_together
164645,1491575,bought_together
164645,2058122,bought_together
165293,1954790,bought_together
165293,2157848,bought_together
165480,175073,bought_together
153201,165752,bought_together
98830,165752,bought_together
165752,192487,bought_together
60700,166233,bought_together
166433,644524,bought_together
166433,541894,bought_together
166433,930285,bought_together
166433,197142,bought_together
4836,166433,bought_together
166433,248867,bought_together
166444,903022,bought_together
166444,1424306,bought_together
166444,2174140,bought_together
166836,2127859,bought_together
166836,170229,bought_together
41675,167321,bought_together
152743,167321,bought_together
47638,167429,bought_together
167696,2141109,bought_together
167696,2294463,bought_together
167696,175598,bought_together
168961,199263,bought_together
169036,172683,bought_together
169039,220412,bought_together
29582,169056,bought_together
169172,1084858,bought_together
169172,176533,bought_together
169172,2058681,bought_together
169172,838909,bought_together
5652,169549,bought_together
169549,194597,bought_together
169677,1787942,bought_together
87404,169807,bought_together
164854,169947,bought_together
20493,170068,bought_together
170316,2347360,bought_together
170316,1547363,bought_together
92040,170758,bought_together
170758,1501586,bought_together
171436,894926,bought_together
171436,1121726,bought_together
171436,198585,bought_together
171436,1612601,bought_together
171436,289051,bought_together
171579,497788,bought_together
171579,569563,bought_together
171866,1517894,bought_together
171866,1671291,bought_together
95094,171922,bought_together
172240,2107843,bought_together
172240,655767,bought_together
25672,172256,bought_together
172416,2066486,bought_together
76227,172416,bought_together
172416,1392997,bought_together
172416,256154,bought_together
172635,200807,bought_together
172635,2240529,bought_together
172635,697208,bought_together
102085,173678,bought_together
173678,1072066,bought_together
174460,1704984,bought_together
174460,1738034,bought_together
174708,234285,bought_together
174708,227406,bought_together
174708,434128,bought_together
174753,188054,bought_together
175073,1431550,bought_together
104450,175294,bought_together
175294,2442373,bought_together
40513,175400,bought_together
175441,1420847,bought_together
175441,1706791,bought_together
175598,2294463,bought_together
175665,759739,bought_together
175665,486354,bought_together
175665,874361,bought_together
175843,231617,bought_together
176129,185235,bought_together
176129,592980,bought_together
176239,1327372,bought_together
176603,1697795,bought_together
176603,1113116,bought_together
176969,225239,bought_together
177170,1970963,bought_together
85059,177170,bought_together
83504,177170,bought_together
177775,1871706,bought_together
177928,1035393,bought_together
102866,177928,bought_together
126115,178051,bought_together
161999,178051,bought_together
124225,178100,bought_together
178100,1684797,bought_together
178100,230229,bought_together
178100,1134257,bought_together
178900,2416276,bought_together
178900,180367,bought_together
178900,1950607,bought_together
179106,210112,bought_together
179220,262617,bought_together
124225,179332,bought_together
149556,179510,bought_together
76227,179755,bought_together
169549,179755,bought_together
126115,179776,bought_together
180068,1012575,bought_together
180345,1496727,bought_together
86726,180345,bought_together
30339,180345,bought_together
15477,180345,bought_together
180345,333805,bought_together
180367,1950607,bought_together
180367,2141388,bought_together
